6,0,20150815,0,4,57,0
6,1,20150815,0,0,98,0
6,2,20150815,0,5,61,0
6,3,20150815,0,4,87,0
6,4,20150815,0,7,64,0
6,5,20150815,0,8,97,0
6,6,20150815,0,7,76,0
6,7,20150815,0,5,71,0
6,8,20150815,0,0,52,0
6,9,20150815,0,7,87,0
6,10,20150815,0,5,59,0
6,11,20150815,0,9,63,0
6,12,20150815,0,0,87,0
6,13,20150815,0,1,56,0
6,14,20150815,0,3,53,0
6,15,20150815,0,4,66,0
6,16,20150815,0,6,60,0
6,17,20150815,0,6,69,0
6,18,20150815,0,4,90,0
6,19,20150815,0,0,52,0
6,20,20150815,0,9,73,0
6,21,20150815,0,4,83,0
6,22,20150815,0,6,93,0
6,23,20150815,0,5,82,0
6,24,20150815,0,3,63,0
6,25,20150815,0,7,59,0
6,26,20150815,0,5,71,0
6,27,20150815,0,7,79,0
6,28,20150815,0,5,67,0
6,29,20150815,0,7,53,0
6,30,20150815,0,7,85,0
6,31,20150815,0,4,55,0
6,32,20150815,0,0,87,0
6,33,20150815,0,9,95,0
6,34,20150815,0,0,59,0
6,35,20150815,0,4,75,0
6,36,20150815,0,6,88,0
6,37,20150815,0,9,93,0
6,38,20150815,0,8,56,0
6,39,20150815,0,9,98,0
6,40,20150815,0,0,89,0
6,41,20150815,0,8,53,0
6,42,20150815,0,9,89,0
6,43,20150815,0,3,76,0
6,44,20150815,0,7,98,1
6,45,20150815,0,1,96,0
6,46,20150815,0,0,62,0
6,47,20150815,0,5,51,0
6,48,20150815,0,9,97,0
6,49,20150815,0,3,87,0
6,50,20150815,0,7,80,0
6,51,20150815,0,3,53,0
6,52,20150815,0,6,88,0
6,53,20150815,0,8,71,0
6,54,20150815,0,8,88,0
6,55,20150815,0,1,98,0
6,56,20150815,0,4,95,0
6,57,20150815,0,5,60,0
6,58,20150815,0,7,74,0
6,59,20150815,0,9,67,0
6,60,20150815,0,5,90,0
6,61,20150815,0,2,95,0
6,62,20150815,0,5,72,0
6,63,20150815,0,6,98,0
6,64,20150815,0,4,70,0
6,65,20150815,0,1,59,0
6,66,20150815,0,8,87,0
6,67,20150815,0,4,99,0
6,68,20150815,0,6,58,0
6,69,20150815,0,5,71,0
6,70,20150815,0,9,61,0
6,71,20150815,0,3,53,0
6,72,20150815,0,8,76,0
6,73,20150815,0,2,83,0
6,74,20150815,0,2,91,0
6,75,20150815,0,9,66,0
6,76,20150815,0,6,63,0
6,77,20150815,0,0,96,0
6,78,20150815,0,0,81,0
6,79,20150815,0,9,58,0
6,80,20150815,0,1,52,0
6,81,20150815,0,4,73,0
6,82,20150815,0,1,84,0
6,83,20150815,0,5,77,0
6,84,20150815,0,5,60,0
6,85,20150815,0,3,51,0
6,86,20150815,0,6,94,0
6,87,20150815,0,4,52,0
6,88,20150815,0,2,63,0
6,89,20150815,0,0,99,0
6,90,20150815,0,7,79,0
6,91,20150815,0,7,63,0
6,92,20150815,0,2,73,0
6,93,20150815,0,4,89,0
6,94,20150815,0,7,79,0
6,95,20150815,0,1,59,0
6,96,20150815,0,5,56,0
6,97,20150815,0,8,60,0
6,98,20150815,0,0,94,0
6,99,20150815,0,7,95,0
