3,0,20150815,0,2,93,0
3,1,20150815,0,4,50,0
3,2,20150815,0,7,84,0
3,3,20150815,0,9,69,0
3,4,20150815,0,9,82,1
3,5,20150815,0,6,52,0
3,6,20150815,0,4,80,0
3,7,20150815,0,4,56,0
3,8,20150815,0,9,68,0
3,9,20150815,0,2,59,0
3,10,20150815,0,0,79,0
3,11,20150815,0,6,94,0
3,12,20150815,0,4,81,0
3,13,20150815,0,4,87,0
3,14,20150815,0,0,86,0
3,15,20150815,0,1,57,0
3,16,20150815,0,6,64,0
3,17,20150815,0,8,54,0
3,18,20150815,0,7,94,0
3,19,20150815,0,0,54,0
3,20,20150815,0,1,83,0
3,21,20150815,0,0,83,0
3,22,20150815,0,8,65,0
3,23,20150815,0,3,50,0
3,24,20150815,0,5,93,0
3,25,20150815,0,4,59,0
3,26,20150815,0,1,95,0
3,27,20150815,0,9,53,0
3,28,20150815,0,4,88,0
3,29,20150815,0,6,94,0
3,30,20150815,0,7,89,0
3,31,20150815,0,5,88,0
3,32,20150815,0,5,83,0
3,33,20150815,0,7,52,0
3,34,20150815,0,9,51,0
3,35,20150815,0,3,60,0
3,36,20150815,0,6,61,0
3,37,20150815,0,7,57,0
3,38,20150815,0,8,96,0
3,39,20150815,0,5,74,0
3,40,20150815,0,7,71,0
3,41,20150815,0,2,69,0
3,42,20150815,0,6,58,0
3,43,20150815,0,0,54,0
3,44,20150815,0,4,77,0
3,45,20150815,0,4,93,0
3,46,20150815,0,7,81,0
3,47,20150815,0,7,75,0
3,48,20150815,0,7,54,0
3,49,20150815,0,3,55,0
3,50,20150815,0,0,71,0
3,51,20150815,0,8,60,0
3,52,20150815,0,0,54,0
3,53,20150815,0,8,67,0
3,54,20150815,0,1,69,0
3,55,20150815,0,7,80,0
3,56,20150815,0,2,71,0
3,57,20150815,0,1,83,0
3,58,20150815,0,2,50,0
3,59,20150815,0,1,63,0
3,60,20150815,0,9,89,0
3,61,20150815,0,2,87,0
3,62,20150815,0,4,75,0
3,63,20150815,0,5,70,0
3,64,20150815,0,4,77,0
3,65,20150815,0,4,56,0
3,66,20150815,0,7,67,0
3,67,20150815,0,3,70,0
3,68,20150815,0,1,87,0
3,69,20150815,0,8,99,0
3,70,20150815,0,2,51,0
3,71,20150815,0,9,76,0
3,72,20150815,0,5,79,0
3,73,20150815,0,3,77,0
3,74,20150815,0,6,89,0
3,75,20150815,0,6,84,0
3,76,20150815,0,3,70,0
3,77,20150815,0,2,97,0
3,78,20150815,0,6,56,0
3,79,20150815,0,3,62,0
3,80,20150815,0,1,96,0
3,81,20150815,0,3,82,0
3,82,20150815,0,0,95,0
3,83,20150815,0,3,57,0
3,84,20150815,0,1,56,0
3,85,20150815,0,0,52,0
3,86,20150815,0,9,90,0
3,87,20150815,0,9,92,0
3,88,20150815,0,8,78,0
3,89,20150815,0,6,52,0
3,90,20150815,0,5,51,0
3,91,20150815,0,7,87,0
3,92,20150815,0,5,53,0
3,93,20150815,0,2,72,0
3,94,20150815,0,1,74,0
3,95,20150815,0,8,52,0
3,96,20150815,0,6,55,0
3,97,20150815,0,6,70,0
3,98,20150815,0,6,76,0
3,99,20150815,0,4,90,0
