2,0,20150815,0,2,79,0
2,1,20150815,0,0,80,0
2,2,20150815,0,9,81,0
2,3,20150815,0,8,76,0
2,4,20150815,0,8,91,0
2,5,20150815,0,9,93,0
2,6,20150815,0,4,91,0
2,7,20150815,0,9,66,0
2,8,20150815,0,9,69,0
2,9,20150815,0,3,90,0
2,10,20150815,0,3,87,0
2,11,20150815,0,1,77,0
2,12,20150815,0,6,92,0
2,13,20150815,0,2,83,0
2,14,20150815,0,3,51,0
2,15,20150815,0,0,64,0
2,16,20150815,0,7,55,0
2,17,20150815,0,4,80,0
2,18,20150815,0,2,74,0
2,19,20150815,0,3,66,0
2,20,20150815,0,0,82,0
2,21,20150815,0,5,91,0
2,22,20150815,0,9,64,0
2,23,20150815,0,9,86,0
2,24,20150815,0,9,97,0
2,25,20150815,0,8,62,0
2,26,20150815,0,0,92,0
2,27,20150815,0,4,70,0
2,28,20150815,0,6,68,0
2,29,20150815,0,5,52,0
2,30,20150815,0,4,76,0
2,31,20150815,0,5,99,0
2,32,20150815,0,0,77,0
2,33,20150815,0,7,90,0
2,34,20150815,0,3,67,0
2,35,20150815,0,5,65,0
2,36,20150815,0,3,93,0
2,37,20150815,0,7,87,0
2,38,20150815,0,0,73,0
2,39,20150815,0,1,92,0
2,40,20150815,0,4,92,0
2,41,20150815,0,1,94,0
2,42,20150815,0,2,97,0
2,43,20150815,0,9,99,0
2,44,20150815,0,7,80,0
2,45,20150815,0,5,56,0
2,46,20150815,0,1,71,0
2,47,20150815,0,7,56,0
2,48,20150815,0,6,91,0
2,49,20150815,0,4,75,0
2,50,20150815,0,5,97,0
2,51,20150815,0,0,74,0
2,52,20150815,0,7,51,0
2,53,20150815,0,2,87,0
2,54,20150815,0,7,96,0
2,55,20150815,0,8,58,0
2,56,20150815,0,7,81,0
2,57,20150815,0,5,65,0
2,58,20150815,0,0,76,0
2,59,20150815,0,4,56,0
2,60,20150815,0,6,67,0
2,61,20150815,0,8,93,0
2,62,20150815,0,6,70,0
2,63,20150815,0,1,77,0
2,64,20150815,0,9,58,0
2,65,20150815,0,4,54,0
2,66,20150815,0,6,93,0
2,67,20150815,0,1,74,0
2,68,20150815,0,9,95,0
2,69,20150815,0,0,76,0
2,70,20150815,0,9,50,0
2,71,20150815,0,3,96,0
2,72,20150815,0,8,97,0
2,73,20150815,0,5,85,0
2,74,20150815,0,1,69,0
2,75,20150815,0,1,84,0
2,76,20150815,0,2,96,0
2,77,20150815,0,0,68,0
2,78,20150815,0,5,59,0
2,79,20150815,0,1,66,0
2,80,20150815,0,8,68,0
2,81,20150815,0,1,54,0
2,82,20150815,0,1,86,0
2,83,20150815,0,3,70,0
2,84,20150815,0,3,75,0
2,85,20150815,0,3,54,0
2,86,20150815,0,9,75,0
2,87,20150815,0,1,72,0
2,88,20150815,0,4,90,0
2,89,20150815,0,2,76,0
2,90,20150815,0,3,52,0
2,91,20150815,0,7,79,0
2,92,20150815,0,4,91,0
2,93,20150815,0,4,59,0
2,94,20150815,0,9,69,0
2,95,20150815,0,1,90,0
2,96,20150815,0,8,97,0
2,97,20150815,0,6,88,0
2,98,20150815,0,2,67,0
2,99,20150815,0,2,63,0
