7,0,20150815,0,4,53,0
7,1,20150815,0,3,95,0
7,2,20150815,0,7,63,0
7,3,20150815,0,2,59,0
7,4,20150815,0,6,74,0
7,5,20150815,0,2,56,0
7,6,20150815,0,1,78,0
7,7,20150815,0,4,71,0
7,8,20150815,0,5,82,0
7,9,20150815,0,8,63,0
7,10,20150815,0,9,85,0
7,11,20150815,0,4,95,0
7,12,20150815,0,3,71,0
7,13,20150815,0,5,77,0
7,14,20150815,0,2,75,0
7,15,20150815,0,8,92,0
7,16,20150815,0,3,80,0
7,17,20150815,0,9,61,0
7,18,20150815,0,7,99,0
7,19,20150815,0,0,97,0
7,20,20150815,0,1,60,0
7,21,20150815,0,2,60,0
7,22,20150815,0,6,62,0
7,23,20150815,0,6,70,0
7,24,20150815,0,1,91,0
7,25,20150815,0,5,88,0
7,26,20150815,0,4,72,0
7,27,20150815,0,3,84,0
7,28,20150815,0,8,52,0
7,29,20150815,0,7,99,0
7,30,20150815,0,9,50,0
7,31,20150815,0,8,85,0
7,32,20150815,0,1,64,0
7,33,20150815,0,0,71,0
7,34,20150815,0,1,59,0
7,35,20150815,0,9,92,0
7,36,20150815,0,9,98,0
7,37,20150815,0,7,99,0
7,38,20150815,0,6,60,0
7,39,20150815,0,7,93,0
7,40,20150815,0,8,55,0
7,41,20150815,0,2,61,0
7,42,20150815,0,1,94,0
7,43,20150815,0,1,93,0
7,44,20150815,0,4,54,0
7,45,20150815,0,4,55,0
7,46,20150815,0,7,68,0
7,47,20150815,0,3,53,0
7,48,20150815,0,5,68,0
7,49,20150815,0,7,82,0
7,50,20150815,0,0,71,0
7,51,20150815,0,4,54,0
7,52,20150815,0,2,68,0
7,53,20150815,0,1,84,0
7,54,20150815,0,0,79,0
7,55,20150815,0,3,63,0
7,56,20150815,0,3,56,0
7,57,20150815,0,3,80,0
7,58,20150815,0,7,57,0
7,59,20150815,0,6,88,0
7,60,20150815,0,6,51,0
7,61,20150815,0,1,88,0
7,62,20150815,0,4,78,0
7,63,20150815,0,7,66,0
7,64,20150815,0,0,65,0
7,65,20150815,0,3,82,0
7,66,20150815,0,1,73,0
7,67,20150815,0,3,82,0
7,68,20150815,0,9,67,0
7,69,20150815,0,3,62,0
7,70,20150815,0,8,50,0
7,71,20150815,0,0,56,0
7,72,20150815,0,9,93,0
7,73,20150815,0,5,79,0
7,74,20150815,0,0,60,0
7,75,20150815,0,8,97,0
7,76,20150815,0,2,67,0
7,77,20150815,0,0,83,0
7,78,20150815,0,9,58,0
7,79,20150815,0,0,91,0
7,80,20150815,0,8,87,0
7,81,20150815,0,6,84,0
7,82,20150815,0,0,91,0
7,83,20150815,0,7,71,0
7,84,20150815,0,6,57,0
7,85,20150815,0,1,92,0
7,86,20150815,0,5,65,0
7,87,20150815,0,7,55,0
7,88,20150815,0,0,79,0
7,89,20150815,0,5,96,0
7,90,20150815,0,5,96,0
7,91,20150815,0,4,77,0
7,92,20150815,0,1,67,0
7,93,20150815,0,9,63,0
7,94,20150815,0,7,53,0
7,95,20150815,0,4,54,0
7,96,20150815,0,0,83,0
7,97,20150815,0,1,80,0
7,98,20150815,0,9,70,0
7,99,20150815,0,1,69,0
