0,0,20150815,0,1,99,0
0,1,20150815,0,4,98,0
0,2,20150815,0,1,55,0
0,3,20150815,0,2,55,0
0,4,20150815,0,2,61,0
0,5,20150815,0,2,92,0
0,6,20150815,0,7,90,0
0,7,20150815,0,5,87,0
0,8,20150815,0,6,84,0
0,9,20150815,0,8,90,0
0,10,20150815,0,9,70,0
0,11,20150815,0,9,70,0
0,12,20150815,0,4,86,0
0,13,20150815,0,3,89,0
0,14,20150815,0,2,59,0
0,15,20150815,0,7,50,0
0,16,20150815,0,6,52,0
0,17,20150815,0,5,67,0
0,18,20150815,0,2,94,0
0,19,20150815,0,3,99,0
0,20,20150815,0,5,86,0
0,21,20150815,0,4,64,0
0,22,20150815,0,6,92,0
0,23,20150815,0,4,97,0
0,24,20150815,0,4,93,0
0,25,20150815,0,8,77,0
0,26,20150815,0,3,69,0
0,27,20150815,0,2,68,0
0,28,20150815,0,7,65,0
0,29,20150815,0,7,84,0
0,30,20150815,0,4,92,0
0,31,20150815,0,3,59,0
0,32,20150815,0,6,62,0
0,33,20150815,0,7,82,0
0,34,20150815,0,6,71,0
0,35,20150815,0,7,85,0
0,36,20150815,0,6,87,0
0,37,20150815,0,3,77,0
0,38,20150815,0,5,56,0
0,39,20150815,0,0,51,0
0,40,20150815,0,2,77,0
0,41,20150815,0,4,60,0
0,42,20150815,0,6,64,0
0,43,20150815,0,6,66,0
0,44,20150815,0,2,68,0
0,45,20150815,0,7,83,0
0,46,20150815,0,1,84,0
0,47,20150815,0,3,59,0
0,48,20150815,0,2,68,0
0,49,20150815,0,1,61,0
0,50,20150815,0,2,50,0
0,51,20150815,0,1,94,0
0,52,20150815,0,6,95,0
0,53,20150815,0,7,77,0
0,54,20150815,0,8,97,0
0,55,20150815,0,0,58,0
0,56,20150815,0,3,81,0
0,57,20150815,0,9,99,0
0,58,20150815,0,8,99,0
0,59,20150815,0,1,82,0
0,60,20150815,0,7,71,0
0,61,20150815,0,8,57,0
0,62,20150815,0,7,94,0
0,63,20150815,0,3,92,0
0,64,20150815,0,6,72,0
0,65,20150815,0,2,64,0
0,66,20150815,0,8,77,0
0,67,20150815,0,7,85,0
0,68,20150815,0,5,50,0
0,69,20150815,0,7,75,0
0,70,20150815,0,7,53,0
0,71,20150815,0,1,74,0
0,72,20150815,0,1,73,0
0,73,20150815,0,9,79,0
0,74,20150815,0,4,77,0
0,75,20150815,0,8,92,0
0,76,20150815,0,8,73,0
0,77,20150815,0,7,95,0
0,78,20150815,0,9,78,0
0,79,20150815,0,9,66,0
0,80,20150815,0,5,61,0
0,81,20150815,0,7,82,0
0,82,20150815,0,7,61,0
0,83,20150815,0,3,82,0
